"Symbol","IndustryClassificationID","IndustryClassificationName","ImplementDate","IndustryCode","IndustryName","InstitutionID"
"002260","P0221","中国上市公司协会上市公司行业分类","2008-07-16","C38","电气机械和器材制造业","102564"
"002260","P0206","中证行业分类","2012-05-16","03020103","家用电器","102564"
"002260","P0212","中信证券行业分类","2015-08-11","ZX260301","小家电Ⅲ","102564"
"002260","P0215","中证行业分类2016年版","2016-12-12","03020103","家用电器","102564"
"002260","P0217","中信证券行业分类2.0修订版","2019-12-01","333010","小家电Ⅲ","102564"
"002260","P0218","申银万国行业分类2021修订版","2021-07-30","330301","厨房小家电","102564"
"002260","P0219","中证行业分类2021年版","2021-12-13","25201030","小家电","102564"
"002270","P0203","申银万国行业分类2011修订版","2008-09-05","260101","机床工具","103171"
"002270","P0201","证监会行业分类2001年版","2008-09-05","C7105","金属加工机械制造业","103171"
"002270","P0207","证监会行业分类2012年版","2008-09-05","C34","通用设备制造业","103171"
"002270","P0211","申银万国行业分类2014修订版","2008-09-05","640101","机床工具","103171"
"002270","P0221","中国上市公司协会上市公司行业分类","2008-09-05","C34","通用设备制造业","103171"
"002270","P0206","中证行业分类","2012-05-16","02010602","工业机械","103171"
"002270","P0212","中信证券行业分类","2015-08-11","ZX200302","机床设备","103171"
"002270","P0206","中证行业分类","2015-11-24","02010401","电气部件与设备","103171"
"002270","P0207","证监会行业分类2012年版","2016-05-06","C38","电气机械及器材制造业","103171"
"002270","P0221","中国上市公司协会上市公司行业分类","2016-05-06","C38","电气机械和器材制造业","103171"
"002270","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","103171"
"002270","P0211","申银万国行业分类2014修订版","2017-07-03","630404","线缆部件及其他","103171"
"002270","P0217","中信证券行业分类2.0修订版","2019-12-01","263020","机床设备","103171"
"002270","P0217","中信证券行业分类2.0修订版","2020-04-14","272010","输变电设备","103171"
"002270","P0218","申银万国行业分类2021修订版","2021-07-30","630801","输变电设备","103171"
"002270","P0219","中证行业分类2021年版","2021-12-13","20302020","输变电设备","103171"
"002273","P0203","申银万国行业分类2011修订版","2008-09-19","270401","其他电子","101544"
"002273","P0201","证监会行业分类2001年版","2008-09-19","C5110","电子器件制造业","101544"
"002273","P0207","证监会行业分类2012年版","2008-09-19","C39","计算机、通信和其他电子设备制造业","101544"
"002273","P0211","申银万国行业分类2014修订版","2008-09-19","270401","其他电子","101544"
"002273","P0221","中国上市公司协会上市公司行业分类","2008-09-19","C39","计算机、通信和其他电子设备制造业","101544"
"002273","P0203","申银万国行业分类2011修订版","2011-10-10","270303","光学元件","101544"
"002273","P0211","申银万国行业分类2014修订版","2011-10-10","270303","光学元件","101544"
"002273","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","101544"
"002273","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","101544"
"002273","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","101544"
"002273","P0215","中证行业分类2016年版","2017-06-12","07020202","光电子器件","101544"
"002273","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","101544"
"002273","P0218","申银万国行业分类2021修订版","2021-07-30","270303","光学元件","101544"
"002273","P0219","中证行业分类2021年版","2021-12-13","45203030","光学元件","101544"
"002276","P0203","申银万国行业分类2011修订版","2009-07-10","260404","输变电设备","101461"
"002276","P0201","证监会行业分类2001年版","2009-07-10","C7615","电工器械制造业","101461"
"002276","P0207","证监会行业分类2012年版","2009-07-10","C38","电气机械及器材制造业","101461"
"002276","P0211","申银万国行业分类2014修订版","2009-07-10","630404","线缆部件及其他","101461"
"002276","P0221","中国上市公司协会上市公司行业分类","2009-07-10","C38","电气机械和器材制造业","101461"
"002276","P0206","中证行业分类","2012-05-16","02010401","电气部件与设备","101461"
"002276","P0212","中信证券行业分类","2015-08-11","ZX210201","一次设备","101461"
"002276","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","101461"
"002276","P0217","中信证券行业分类2.0修订版","2019-12-01","272010","输变电设备","101461"
"002276","P0218","申银万国行业分类2021修订版","2021-07-30","630805","线缆部件及其他","101461"
"002276","P0219","中证行业分类2021年版","2021-12-13","20302040","线缆及其他","101461"
"002281","P0203","申银万国行业分类2011修订版","2009-08-21","320103","通信传输设备","101846"
"002281","P0201","证监会行业分类2001年版","2009-08-21","G8101","通信设备制造业","101846"
"002281","P0207","证监会行业分类2012年版","2009-08-21","C39","计算机、通信和其他电子设备制造业","101846"
"002281","P0211","申银万国行业分类2014修订版","2009-08-21","730202","通信传输设备","101846"
"002281","P0221","中国上市公司协会上市公司行业分类","2009-08-21","C39","计算机、通信和其他电子设备制造业","101846"
"002281","P0206","中证行业分类","2012-05-16","08020101","通信设备","101846"
"002281","P0212","中信证券行业分类","2015-08-11","ZX360205","网络接配及塔设","101846"
"002281","P0215","中证行业分类2016年版","2016-12-12","08020102","通信传输设备","101846"
"002281","P0217","中信证券行业分类2.0修订版","2019-12-01","612050","网络接配及塔设","101846"
"002281","P0218","申银万国行业分类2021修订版","2021-07-30","730204","通信网络设备及器件","101846"
"002281","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","101846"
"002288","P0203","申银万国行业分类2011修订版","2009-09-03","270202","印制电路板","102461"
"002288","P0201","证监会行业分类2001年版","2009-09-03","C5110","电子器件制造业","102461"
"002288","P0207","证监会行业分类2012年版","2009-09-03","C39","计算机、通信和其他电子设备制造业","102461"
"002288","P0211","申银万国行业分类2014修订版","2009-09-03","270202","印制电路板","102461"
"002288","P0221","中国上市公司协会上市公司行业分类","2009-09-03","C39","计算机、通信和其他电子设备制造业","102461"
"002288","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102461"
"002288","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102461"
"002288","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","102461"
"002288","P0217","中信证券行业分类2.0修订版","2019-12-01","603020","PCB","102461"
"002288","P0218","申银万国行业分类2021修订版","2021-07-30","270202","印制电路板","102461"
"002288","P0219","中证行业分类2021年版","2021-12-13","45202010","印制电路板","102461"
"002289","P0203","申银万国行业分类2011修订版","2009-09-03","270301","显示器件","102462"
"002289","P0201","证监会行业分类2001年版","2009-09-03","C5110","电子器件制造业","102462"
"002289","P0207","证监会行业分类2012年版","2009-09-03","C39","计算机、通信和其他电子设备制造业","102462"
"002289","P0211","申银万国行业分类2014修订版","2009-09-03","270301","显示器件","102462"
"002289","P0221","中国上市公司协会上市公司行业分类","2009-09-03","C39","计算机、通信和其他电子设备制造业","102462"
"002289","P0206","中证行业分类","2012-05-16","07020201","电子设备制造商","102462"
"002289","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","102462"
"002289","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","102462"
"002289","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","102462"
"002289","P0218","申银万国行业分类2021修订版","2021-07-30","270301","面板","102462"
"002289","P0219","中证行业分类2021年版","2021-12-13","45203010","面板","102462"
"002290","P0203","申银万国行业分类2011修订版","2009-09-03","330105","其他白色家电","102464"
"002290","P0201","证监会行业分类2001年版","2009-09-03","C99","其他制造业","102464"
"002290","P0207","证监会行业分类2012年版","2009-09-03","C41","其他制造业","102464"
"002290","P0211","申银万国行业分类2014修订版","2009-09-03","330105","家电零部件","102464"
"002290","P0221","中国上市公司协会上市公司行业分类","2009-09-03","C41","其他制造业","102464"
"002290","P0206","中证行业分类","2012-05-16","03020103","家用电器","102464"
"002290","P0207","证监会行业分类2012年版","2012-10-26","C38","电气机械及器材制造业","102464"
"002290","P0221","中国上市公司协会上市公司行业分类","2012-10-26","C38","电气机械和器材制造业","102464"
"002290","P0212","中信证券行业分类","2015-08-11","ZX260101","白色家电Ⅲ","102464"
"002290","P0215","中证行业分类2016年版","2016-12-12","03020103","家用电器","102464"
"002290","P0217","中信证券行业分类2.0修订版","2019-12-01","331010","白色家电Ⅲ","102464"
"002290","P0217","中信证券行业分类2.0修订版","2020-04-14","334020","其他家电","102464"
"002290","P0218","申银万国行业分类2021修订版","2021-07-30","330601","家电零部件Ⅲ","102464"
"002290","P0219","中证行业分类2021年版","2021-12-13","25201060","家电零部件及其他","102464"
"002296","P0203","申银万国行业分类2011修订版","2009-09-29","470303","系统集成","102475"
"002296","P0201","证监会行业分类2001年版","2009-09-29","G8701","计算机软件开发与咨询","102475"
"002296","P0207","证监会行业分类2012年版","2009-09-29","I65","软件和信息技术服务业","102475"
"002296","P0211","申银万国行业分类2014修订版","2009-09-29","710201","软件开发","102475"
"002296","P0221","中国上市公司协会上市公司行业分类","2009-09-29","I65","软件和信息技术服务业","102475"
